coin,block,etc,eth,etc_pct,eth_pct,date
ETC,135420001,214399694.40903732,273611499.478928,99.84483659802285,40.136450653175785,2079-12-01
ETC,135460001,214400238.42539856,273689596.0956386,99.84508994364839,40.147906754285394,2079-12-01
ETC,135500001,214400782.4417598,273767715.0033763,99.84534328927393,40.15936612529673,2079-12-01
ETC,135540001,214401326.45812103,273845856.2085048,99.84559663489947,40.170828767143256,2080-01-01
ETC,135580001,214401870.47448227,273924019.7173883,99.84584998052499,40.18229468075857,2080-01-01
ETC,135620001,214402414.4908435,274002205.53639215,99.84610332615053,40.19376386707641,2080-01-01
ETC,135660001,214402958.50720474,274080413.67188376,99.84635667177606,40.20523632703081,2080-01-01
ETC,135700001,214403502.52356598,274158644.1302351,99.84661001740159,40.216712061556485,2080-01-01
ETC,135750001,214404182.54401752,274256463.6044012,99.84692669943351,40.23106133600315,2080-02-01
ETC,135790001,214404726.56037876,274334744.3124828,99.84718004505905,40.24254444173152,2080-02-01
ETC,135830001,214405270.57674,274413047.36413735,99.84743339068459,40.25403082506962,2080-02-01
ETC,135870001,214405814.59310123,274491372.7657418,99.84768673631011,40.26552048695289,2080-02-01
ETC,135910001,214406358.60946247,274569720.5236759,99.84794008193565,40.27701342831719,2080-03-01
ETC,135950001,214406902.6258237,274648090.6443211,99.84819342756118,40.28850965009861,2080-03-01
ETC,135990001,214407446.64218494,274726483.1340601,99.84844677318672,40.30000915323346,2080-03-01
ETC,136030001,214407990.65854618,274804897.9992771,99.84870011881225,40.31151193865824,2080-03-01
ETC,136070001,214408534.67490742,274883335.24635965,99.84895346443778,40.32301800730994,2080-04-01
ETC,136110001,214409078.69126865,274961794.8816955,99.84920681006332,40.3345273601256,2080-04-01
ETC,136150001,214409622.7076299,275040276.91167504,99.84946015568885,40.34603999804262,2080-04-01
ETC,136190001,214410166.72399113,275118781.3426901,99.84971350131438,40.357555921998646,2080-04-01
ETC,136230001,214410710.74035236,275197308.1811351,99.84996684693992,40.36907513293166,2080-04-01
ETC,136270001,214411254.7567136,275275857.43340594,99.85022019256546,40.38059763177991,2080-05-01
ETC,136310001,214411798.77307484,275354429.1058996,99.85047353819098,40.39212341948175,2080-05-01
ETC,136350001,214412342.78943607,275433023.20501584,99.85072688381652,40.40365249697601,2080-05-01
ETC,136390001,214412886.8057973,275511639.7371545,99.85098022944206,40.41518486520145,2080-05-01
ETC,136430001,214413430.82215855,275590278.7087198,99.85123357506758,40.42672052509754,2080-06-01
ETC,136470001,214413974.83851978,275668940.12611824,99.85148692069312,40.43825947760404,2080-06-01
ETC,136510001,214414518.85488102,275747623.9957548,99.85174026631866,40.44980172366052,2080-06-01
ETC,136550001,214415062.87124225,275826330.3240378,99.8519936119442,40.46134726420703,2080-06-01
ETC,136590001,214415606.8876035,275905059.1173778,99.85224695756972,40.472896100183924,2080-07-01
ETC,136630001,214416150.90396473,275983810.38218725,99.85250030319526,40.48444823253187,2080-07-01
ETC,136670001,214416694.92032596,276062584.12487996,99.8527536488208,40.496003662191704,2080-07-01
ETC,136710001,214417238.9366872,276141380.35187167,99.85300699444633,40.507562390104574,2080-07-01
ETC,136750001,214417782.95304844,276220199.0695806,99.85326034007186,40.51912441721198,2080-07-01
ETC,136790001,214418326.96940967,276299040.28442574,99.8535136856974,40.530689744455515,2080-08-01
ETC,136830001,214418870.9857709,276377904.0028287,99.85376703132293,40.54225837277718,2080-08-01
ETC,136870001,214419415.00213215,276456790.23121196,99.85402037694845,40.553830303119106,2080-08-01
ETC,136910001,214419959.01849338,276535698.9760017,99.85427372257399,40.565405536423945,2080-08-01
ETC,136950001,214420503.03485462,276614630.243623,99.85452706819953,40.57698407363423,2080-09-01
ETC,137000001,214421183.05530617,276713326.01067734,99.85484375023145,40.591461892701034,2080-09-01
ETC,137040001,214421727.0716674,276792307.97817874,99.85509709585698,40.60304786714709,2080-09-01
ETC,137080001,214422271.08802864,276871312.48941344,99.85535044148251,40.614637148564675,2080-09-01
ETC,137120001,214422815.10438988,276950339.5508151,99.85560378710805,40.62622973789756,2080-10-01
ETC,137160001,214423359.1207511,277029389.1688201,99.85585713273359,40.63782563608989,2080-10-01
ETC,137200001,214423903.13711235,277108461.34986776,99.85611047835911,40.649424844086276,2080-10-01
ETC,137240001,214424447.1534736,277187556.10039765,99.85636382398465,40.661027362831334,2080-10-01
ETC,137280001,214424991.16983482,277266673.42685115,99.85661716961019,40.67263319326997,2080-10-01
ETC,137320001,214425535.18619606,277345813.3356734,99.85687051523571,40.68424233634762,2080-11-01
ETC,137360001,214426079.2025573,277424975.8333082,99.85712386086125,40.69585479300954,2080-11-01
ETC,137400001,214426623.21891853,277504160.92620397,99.85737720648679,40.70747056420165,2080-11-01
ETC,137440001,214427167.23527977,277583368.62081,99.85763055211233,40.71908965087001,2080-11-01
ETC,137480001,214427711.251641,277662598.92357755,99.85788389773785,40.73071205396097,2080-12-01
ETC,137520001,214428255.26800224,277741851.8409595,99.85813724336339,40.7423377744211,2080-12-01
ETC,137560001,214428799.28436348,277821127.37941116,99.85839058898893,40.753966813197366,2080-12-01
ETC,137600001,214429343.30072471,277900425.5453896,99.85864393461445,40.76559917123693,2080-12-01
ETC,137640001,214429887.31708595,277979746.34535193,99.85889728023999,40.777234849487,2080-12-01
ETC,137680001,214430431.3334472,278059089.7857595,99.85915062586552,40.78887384889542,2081-01-01
ETC,137720001,214430975.34980842,278138455.87307477,99.85940397149106,40.80051617041017,2081-01-01
ETC,137760001,214431519.36616966,278217844.61376035,99.85965731711659,40.81216181497925,2081-01-01
ETC,137800001,214432063.3825309,278297256.0142832,99.85991066274212,40.82381078355131,2081-01-01
ETC,137840001,214432607.39889213,278376690.0811113,99.86016400836766,40.835463077075154,2081-02-01
ETC,137880001,214433151.41525337,278456146.8207139,99.86041735399318,40.847118696499756,2081-02-01
ETC,137920001,214433695.4316146,278535626.2395628,99.86067069961872,40.858777642774484,2081-02-01
ETC,137960001,214434239.44797584,278615128.34413135,99.86092404524426,40.870439916848916,2081-02-01
ETC,138000001,214434783.46433708,278694653.1408942,99.8611773908698,40.88210551967283,2081-03-01
ETC,138040001,214435327.48069832,278774200.6363289,99.86143073649532,40.89377445219641,2081-03-01
ETC,138080001,214435871.49705955,278853770.83691084,99.86168408212086,40.90544671536958,2081-03-01
ETC,138120001,214436415.5134208,278933363.74912685,99.8619374277464,40.91712231014386,2081-03-01
ETC,138160001,214436959.52978203,279012979.37945694,99.86219077337194,40.928801237469834,2081-03-01
ETC,138200001,214437503.54614326,279092617.73438483,99.86244411899746,40.940483498298605,2081-04-01
ETC,138240001,214438047.5625045,279172278.82039684,99.862697464623,40.95216909358165,2081-04-01
ETC,138290001,214438727.58295605,279271887.1533843,99.8630141466549,40.966780778211906,2081-04-01
ETC,138330001,214439271.59931728,279351599.40806127,99.86326749228044,40.97847387949744,2081-04-01
ETC,138370001,214439815.61567852,279431334.4149152,99.86352083790597,40.99017031833141,2081-05-01
ETC,138410001,214440359.63203976,279511092.1804416,99.8637741835315,41.001870095666625,2081-05-01
ETC,138450001,214440903.648401,279590872.71113557,99.86402752915704,41.01357321245587,2081-05-01
ETC,138490001,214441447.66476223,279670676.0134958,99.86428087478258,41.02527966965245,2081-05-01
ETC,138530001,214441991.68112347,279750502.0940202,99.8645342204081,41.03698946820955,2081-06-01
ETC,138570001,214442535.6974847,279830350.9592117,99.86478756603364,41.04870260908109,2081-06-01
ETC,138610001,214443079.71384594,279910222.6155729,99.86504091165918,41.06041909322096,2081-06-01
ETC,138650001,214443623.73020718,279990117.06960934,99.8652942572847,41.07213892158344,2081-06-01
ETC,138690001,214444167.7465684,280070034.3278293,99.86554760291024,41.083862095123266,2081-07-01
ETC,138730001,214444711.76292965,280149974.39673966,99.86580094853578,41.09558861479492,2081-07-01
ETC,138770001,214445255.77929088,280229937.2828526,99.86605429416132,41.1073184815537,2081-07-01
ETC,138810001,214445799.79565212,280309922.99268013,99.86630763978684,41.11905169635485,2081-07-01
ETC,138850001,214446343.81201336,280389931.5327371,99.86656098541238,41.13078826015405,2081-07-01
ETC,138890001,214446887.8283746,280469962.90954006,99.86681433103792,41.14252817390722,2081-08-01
ETC,138930001,214447431.84473583,280550017.129607,99.86706767666345,41.1542714385705,2081-08-01
ETC,138970001,214447975.86109707,280630094.1994584,99.86732102228898,41.16601805510036,2081-08-01
ETC,139010001,214448519.8774583,280710194.1256155,99.86757436791451,41.177768024453435,2081-08-01
ETC,139050001,214449063.89381954,280790316.9146031,99.86782771354005,41.18952134758687,2081-09-01
ETC,139090001,214449607.91018078,280870462.5729469,99.86808105916558,41.20127802545789,2081-09-01
ETC,139130001,214450151.926542,280950631.10717416,99.86833440479111,41.21303805902401,2081-09-01
ETC,139170001,214450695.94290325,281030822.5238107,99.86858775041665,41.22480144924251,2081-09-01
ETC,139210001,214451239.9592645,281111036.82939583,99.86884109604219,41.23656819707266,2081-09-01
ETC,139250001,214451783.97562572,281191274.03045684,99.86909444166771,41.24833830347194,2081-10-01
ETC,139290001,214452327.99198696,281271534.13353044,99.86934778729325,41.260111769399245,2081-10-01
ETC,139330001,214452872.0083482,281351817.14515346,99.86960113291879,41.27188859581346,2081-10-01
ETC,139370001,214453416.02470943,281432123.0718641,99.86985447854431,41.28366878367368,2081-10-01
ETC,139410001,214453960.04107067,281512451.9202031,99.87010782416985,41.29545233393938,2081-11-01
ETC,139450001,214454504.0574319,281592803.6967136,99.87036116979539,41.307239247570394,2081-11-01
ETC,139490001,214455048.07379314,281673178.40794003,99.87061451542093,41.319029525526716,2081-11-01
ETC,139540001,214455728.0942447,281773679.0588902,99.87093119745283,41.333772105517525,2081-11-01
ETC,139580001,214456272.11060593,281854105.39716345,99.87118454307837,41.34556995671701,2081-12-01
ETC,139620001,214456816.12696716,281934554.6914339,99.87143788870391,41.35737117536358,2081-12-01
ETC,139660001,214457360.1433284,282015026.9482545,99.87169123432945,41.36917576241852,2081-12-01
ETC,139700001,214457904.15968964,282095522.1741803,99.87194457995497,41.38098371884338,2081-12-01
ETC,139740001,214458448.17605087,282176040.3757649,99.87219792558051,41.39279504559951,2081-12-01
ETC,139780001,214458992.1924121,282256581.5595678,99.87245127120605,41.404609743649154,2082-01-01
ETC,139820001,214459536.20877334,282337145.73214895,99.87270461683157,41.416427813954584,2082-01-01
ETC,139860001,214460080.22513458,282417732.900069,99.87295796245711,41.42824925747821,2082-01-01
ETC,139900001,214460624.24149582,282498343.06989187,99.87321130808265,41.44007407518288,2082-01-01
ETC,139940001,214461168.25785705,282578976.2481833,99.87346465370818,41.45190226803174,2082-02-01
ETC,139980001,214461712.2742183,282659632.4415111,99.8737179993337,41.46373383698823,2082-02-01
ETC,140020001,214462201.88338402,282740311.6564429,99.87394600780772,41.47556878301577,2082-02-01
ETC,140060001,214462637.0962346,282821013.8995506,99.87414868419712,41.4874071070784,2082-02-01
ETC,140100001,214463072.30908516,282901739.1774075,99.87435136058652,41.49924881014036,2082-03-01
ETC,140140001,214463507.52193573,282982487.49658835,99.87455403697591,41.51109389316611,2082-03-01
ETC,140180001,214463942.7347863,283063258.8636683,99.8747567133653,41.52294235712018,2082-03-01
ETC,140220001,214464377.94763687,283144053.28522664,99.87495938975471,41.53479420296768,2082-03-01
ETC,140260001,214464813.16048744,283224870.7678448,99.8751620661441,41.54664943167406,2082-03-01
ETC,140300001,214465248.373338,283305711.3181048,99.87536474253349,41.55850804420484,2082-04-01
ETC,140340001,214465683.58618858,283386574.94258976,99.8755674189229,41.570370041525706,2082-04-01
ETC,140380001,214466118.79903916,283467461.6478869,99.87577009531229,41.58223542460294,2082-04-01
ETC,140420001,214466554.01188973,283548371.4405829,99.87597277170168,41.594104194402775,2082-04-01
ETC,140460001,214466989.2247403,283629304.3272689,99.87617544809108,41.60597635189206,2082-05-01
ETC,140500001,214467424.43759087,283710260.3145361,99.87637812448048,41.61785189803766,2082-05-01
ETC,140540001,214467859.65044144,283791239.40897757,99.87658080086987,41.629730833806725,2082-05-01
ETC,140580001,214468294.863292,283872241.6171877,99.87678347725927,41.6416131601666,2082-05-01
ETC,140620001,214468730.07614258,283953266.9457665,99.87698615364866,41.65349887808546,2082-06-01
ETC,140660001,214469165.28899315,284034315.4013126,99.87718883003807,41.66538798853124,2082-06-01
ETC,140700001,214469600.50184372,284115386.9904263,99.87739150642746,41.67728049247217,2082-06-01
ETC,140740001,214470035.7146943,284196481.7197106,99.87759418281685,41.689176390876845,2082-06-01
ETC,140790001,214470579.7307575,284297882.6822441,99.8778475283036,41.70405103882352,2082-06-01
ETC,140830001,214471014.94360808,284379029.5010643,99.878050204693,41.715954578314516,2082-07-01
ETC,140870001,214471450.15645865,284460199.48152846,99.8782528810824,41.72786151541922,2082-07-01
ETC,140910001,214471885.36930922,284541392.63024765,99.8784555574718,41.73977185110741,2082-07-01
ETC,140950001,214472320.5821598,284622608.9538336,99.87865823386119,41.75168558634898,2082-07-01
ETC,140990001,214472755.79501036,284703848.4589017,99.8788609102506,41.76360272211434,2082-08-01
ETC,141030001,214473191.00786093,284785111.1520684,99.87906358663999,41.77552325937407,2082-08-01
ETC,141070001,214473626.2207115,284866397.03995126,99.87926626302938,41.787447199098914,2082-08-01
ETC,141110001,214474061.43356207,284947706.12917346,99.87946893941879,41.79937454226042,2082-08-01
ETC,141150001,214474496.64641264,285029038.42635596,99.87967161580818,41.811305289829846,2082-09-01
ETC,141190001,214474931.8592632,285110393.9381221,99.87987429219757,41.82323944277877,2082-09-01
ETC,141230001,214475367.07211378,285191772.6710995,99.88007696858696,41.835177002079405,2082-09-01
ETC,141270001,214475802.28496435,285273174.63191515,99.88027964497637,41.84711796870388,2082-09-01
ETC,141310001,214476237.49781492,285354599.8271995,99.88048232136576,41.859062343624814,2082-09-01
ETC,141350001,214476672.7106655,285436048.2635835,99.88068499775515,41.87101012781491,2082-10-01
ETC,141390001,214477107.92351606,285517519.9477013,99.88088767414456,41.88296132224736,2082-10-01
ETC,141430001,214477543.13636664,285599014.8861906,99.88109035053395,41.89491592789584,2082-10-01
ETC,141470001,214477978.3492172,285680533.0856847,99.88129302692334,41.9068739457334,2082-10-01
ETC,141510001,214478413.56206778,285762074.5528253,99.88149570331274,41.918835376734314,2082-11-01
ETC,141550001,214478848.77491835,285843639.2942532,99.88169837970214,41.93080022187275,2082-11-01
ETC,141590001,214479283.98776892,285925227.3166126,99.88190105609154,41.94276848212334,2082-11-01
ETC,141630001,214479719.2006195,286006838.626547,99.88210373248093,41.95474015846064,2082-11-01
ETC,141670001,214480154.41347006,286088473.23070437,99.88230640887033,41.96671525185983,2082-11-01
ETC,141710001,214480589.62632063,286170131.13573295,99.88250908525973,41.97869376329617,2082-12-01
ETC,141750001,214481024.8391712,286251812.34828556,99.88271176164912,41.99067569374556,2082-12-01
ETC,141790001,214481460.05202177,286333516.875011,99.88291443803851,42.00266104418333,2082-12-01
ETC,141830001,214481895.26487234,286415244.72256595,99.88311711442792,42.01464981558593,2082-12-01
ETC,141870001,214482330.4777229,286496995.8976068,99.88331979081731,42.02664200892984,2083-01-01
ETC,141910001,214482765.69057348,286578770.4067928,99.8835224672067,42.03863762519188,2083-01-01
ETC,141950001,214483200.90342405,286660568.25678223,99.88372514359611,42.050636665348776,2083-01-01
ETC,141990001,214483636.11627463,286742389.4542387,99.8839278199855,42.062639130378024,2083-01-01
ETC,142040001,214484180.13233784,286844698.79358757,99.88418116547226,42.07764702938064,2083-02-01
ETC,142080001,214484615.3451884,286926572.54721195,99.88438384186165,42.08965720394711,2083-02-01
ETC,142120001,214485050.55803898,287008469.66996753,99.88458651825104,42.101670806563874,2083-02-01
ETC,142160001,214485485.77088955,287090390.16852534,99.88478919464045,42.113687838209515,2083-02-01
ETC,142200001,214485920.98374012,287172334.04955727,99.88499187102984,42.125708299862744,2083-03-01
ETC,142240001,214486356.1965907,287254301.3197385,99.88519454741923,42.13773219250274,2083-03-01
ETC,142280001,214486791.40944126,287336291.9857424,99.88539722380864,42.14975951710844,2083-03-01
ETC,142320001,214487226.62229183,287418306.0542487,99.88559990019803,42.16179027465971,2083-03-01
ETC,142360001,214487661.8351424,287500343.53193593,99.88580257658742,42.173824466136224,2083-03-01
ETC,142400001,214488097.04799297,287582404.42548656,99.88600525297682,42.18586209251824,2083-04-01
ETC,142440001,214488532.26084355,287664488.7415832,99.88620792936622,42.19790315478604,2083-04-01
ETC,142480001,214488967.47369412,287746596.4869129,99.88641060575561,42.20994765392056,2083-04-01
ETC,142520001,214489402.6865447,287828727.6681622,99.886613282145,42.22199559090266,2083-04-01
ETC,142560001,214489837.89939526,287910882.29202044,99.88681595853441,42.2340469667136,2083-05-01
ETC,142600001,214490273.11224583,287993060.3651783,99.8870186349238,42.246101782334854,2083-05-01
ETC,142640001,214490708.3250964,288075261.89433,99.8872213113132,42.25816003874841,2083-05-01
ETC,142680001,214491143.53794697,288157486.8861703,99.88742398770259,42.27022173693632,2083-05-01
ETC,142720001,214491578.75079754,288239735.3473957,99.887626664092,42.28228687788091,2083-05-01
ETC,142760001,214492013.9636481,288322007.28470486,99.88782934048139,42.2943554625648,2083-06-01
ETC,142800001,214492449.17649868,288404302.7047985,99.88803201687078,42.30642749197096,2083-06-01
ETC,142840001,214492884.38934925,288486621.61437976,99.88823469326019,42.31850296708265,2083-06-01
ETC,142880001,214493319.60219982,288568964.0201528,99.88843736964958,42.33058188888334,2083-06-01
ETC,142920001,214493754.8150504,288651329.9288244,99.88864004603897,42.342664258356834,2083-07-01
ETC,142960001,214494190.02790096,288733719.3471028,99.88884272242838,42.35475007648718,2083-07-01
ETC,143000001,214494625.24075153,288816132.2816989,99.88904539881777,42.366839344258814,2083-07-01
ETC,143040001,214495060.4536021,288898568.73932403,99.88924807520718,42.37893206265623,2083-07-01
ETC,143080001,214495495.66645268,288981028.7266926,99.88945075159657,42.391028232664375,2083-08-01
ETC,143120001,214495930.87930325,289063512.250521,99.88965342798596,42.40312785526848,2083-08-01
ETC,143160001,214496366.09215382,289146019.31752825,99.88985610437537,42.415230931454175,2083-08-01
ETC,143200001,214496801.3050044,289228549.9344325,99.89005878076476,42.42733746220694,2083-08-01
ETC,143240001,214497236.51785496,289311104.1079555,99.89026145715415,42.439447448512816,2083-08-01
ETC,143280001,214497671.73070553,289393681.84482193,99.89046413354356,42.45156089135825,2083-09-01
ETC,143330001,214498215.74676874,289496937.16210234,99.8907174790303,42.46670755717673,2083-09-01
ETC,143370001,214498650.9596193,289579567.9410847,99.89092015541969,42.47882878084378,2083-09-01
ETC,143410001,214499086.17246988,289662222.3052749,99.89112283180908,42.4909534642577,2083-09-01
ETC,143450001,214499521.38532045,289744900.2614056,99.89132550819848,42.50308160840611,2083-10-01
ETC,143490001,214499956.59817103,289827601.81621146,99.89152818458788,42.515213214276955,2083-10-01
ETC,143530001,214500391.8110216,289910326.9764271,99.89173086097728,42.52734828285811,2083-10-01
ETC,143570001,214500827.02387217,289993075.7487907,99.89193353736667,42.53948681513803,2083-10-01
ETC,143610001,214501262.23672274,290075848.1400412,99.89213621375607,42.55162881210525,2083-11-01
ETC,143650001,214501697.4495733,290158644.15692,99.89233889014547,42.563774274748695,2083-11-01
ETC,143690001,214502132.66242388,290241463.8061719,99.89254156653486,42.575923204057744,2083-11-01
ETC,143730001,214502567.87527445,290324307.0945403,99.89274424292425,42.5880756010216,2083-11-01
ETC,143770001,214503003.08812502,290407174.0287747,99.89294691931366,42.60023146663037,2083-11-01
ETC,143810001,214503438.3009756,290490064.61562204,99.89314959570305,42.612390801873765,2083-12-01
ETC,143850001,214503873.51382616,290572978.8618352,99.89335227209246,42.624553607742364,2083-12-01
ETC,143890001,214504308.72667673,290655916.774166,99.89355494848185,42.63671988522661,2083-12-01
ETC,143930001,214504743.9395273,290738878.3593705,99.89375762487126,42.64888963531757,2083-12-01
ETC,143970001,214505179.15237787,290821863.62420493,99.89396030126065,42.66106285900631,2084-01-01
ETC,144010001,214505614.36522844,290904872.5754286,99.89416297765004,42.67323955728436,2084-01-01
ETC,144050001,214506049.57807902,290987905.21980256,99.89436565403945,42.68541973114351,2084-01-01
ETC,144090001,214506484.7909296,291070961.56408846,99.89456833042884,42.697603381575654,2084-01-01
ETC,144130001,214506920.00378016,291154041.6150519,99.89477100681823,42.70979050957323,2084-01-01
ETC,144170001,214507355.21663073,291237145.379459,99.89497368320764,42.72198111612877,2084-02-01
ETC,144210001,214507790.4294813,291320272.8640782,99.89517635959703,42.73417520223515,2084-02-01
ETC,144250001,214508225.64233187,291403424.0756799,99.89537903598642,42.746372768885514,2084-02-01
ETC,144290001,214508660.85518244,291486599.02103734,99.89558171237582,42.75857381707346,2084-02-01
ETC,144330001,214509096.068033,291569797.7069235,99.89578438876522,42.77077834779253,2084-03-01
ETC,144370001,214509531.28088358,291653020.1401151,99.89598706515461,42.78298636203679,2084-03-01
ETC,144410001,214509966.49373415,291736266.3273907,99.896189741544,42.7951978608006,2084-03-01
ETC,144450001,214510401.70658472,291819536.27553016,99.8963924179334,42.80741284507852,2084-03-01
ETC,144490001,214510836.9194353,291902829.991315,99.8965950943228,42.81963131586532,2084-04-01
ETC,144530001,214511272.13228586,291986147.4815299,99.8967977707122,42.83185327415628,2084-04-01
ETC,144580001,214511816.14834908,292090327.7874284,99.89705111619894,42.84713562783911,2084-04-01
ETC,144620001,214512251.36119965,292173698.7949246,99.89725379258833,42.85936543665435,2084-04-01
ETC,144660001,214512686.57405022,292257093.5989122,99.89745646897774,42.87159873620993,2084-05-01
ETC,144700001,214513121.7869008,292340512.2061827,99.89765914536713,42.883835527502136,2084-05-01
ETC,144740001,214513556.99975136,292423954.62353015,99.89786182175652,42.89607581152757,2084-05-01
ETC,144780001,214513992.21260193,292507420.8577514,99.89806449814593,42.90831958928329,2084-05-01
ETC,144820001,214514427.4254525,292590910.9156438,99.89826717453532,42.92056686176639,2084-05-01
ETC,144860001,214514862.63830307,292674424.80401105,99.89846985092473,42.93281762997493,2084-06-01
ETC,144900001,214515297.85115364,292757962.529606,99.89867252731412,42.945071894899485,2084-06-01
ETC,144940001,214515733.0640042,292841524.09932524,99.89887520370353,42.95732965755173,2084-06-01
ETC,144980001,214516168.27685478,292925109.5199231,99.89907788009292,42.96959091892247,2084-06-01
ETC,145020001,214516559.96442583,293008718.79821163,99.89926028698318,42.98185568001097,2084-07-01
ETC,145060001,214516908.13542154,293092351.9410014,99.89942242842777,42.994123941816284,2084-07-01
ETC,145100001,214517256.30641726,293176008.9551033,99.89958456987237,43.0063957053375,2084-07-01
ETC,145140001,214517604.47741297,293259689.8473301,99.899746711317,43.01867097157402,2084-07-01
ETC,145180001,214517952.64840868,293343394.6244989,99.8999088527616,43.03094974152582,2084-07-01
ETC,145220001,214518300.8194044,293427123.2934263,99.90007099420622,43.04323201619286,2084-08-01
ETC,145260001,214518648.9904001,293510875.8609316,99.90023313565082,43.055517796575465,2084-08-01
ETC,145300001,214518997.16139582,293594652.3338363,99.90039527709543,43.067807083674296,2084-08-01
ETC,145340001,214519345.33239153,293678452.71896356,99.90055741854003,43.08009987849024,2084-08-01
ETC,145380001,214519693.50338724,293762277.0231385,99.90071955998464,43.09239618202449,2084-09-01
ETC,145420001,214520041.67438295,293846125.25318885,99.90088170142924,43.10469599527861,2084-09-01
ETC,145460001,214520389.84537867,293929997.41594326,99.90104384287386,43.11699931925432,2084-09-01
ETC,145500001,214520738.01637438,294013893.51823294,99.90120598431847,43.12930615495368,2084-09-01
ETC,145540001,214521086.1873701,294097813.566891,99.90136812576309,43.14161650337907,2084-10-01
ETC,145580001,214521434.3583658,294181757.5687522,99.90153026720769,43.153930365533064,2084-10-01
ETC,145620001,214521782.52936152,294265725.53065354,99.90169240865228,43.1662477424186,2084-10-01
ETC,145660001,214522130.70035723,294349717.4594343,99.9018545500969,43.17856863503896,2084-10-01
ETC,145700001,214522478.87135294,294433733.3619351,99.9020166915415,43.190893044397576,2084-10-01
ETC,145740001,214522827.04234865,294517773.24499863,99.90217883298612,43.20322097149824,2084-11-01
ETC,145780001,214523175.21334437,294601837.11546963,99.90234097443073,43.215552417345,2084-11-01
ETC,145830001,214523610.427089,294706950.69628054,99.90254365123648,43.230971674420196,2084-11-01
ETC,145870001,214523958.59808472,294791068.5634551,99.90270579268109,43.243311041118346,2084-11-01
ETC,145910001,214524306.76908043,294875210.44029564,99.90286793412571,43.25565392982773,2084-12-01
ETC,145950001,214524654.94007614,294959376.33365566,99.90303007557031,43.268000341553694,2084-12-01
ETC,145990001,214525003.11107185,295043566.25039005,99.90319221701492,43.280350277301785,2084-12-01
ETC,146030001,214525351.28206757,295127780.1973558,99.90335435845952,43.29270373807788,2084-12-01
ETC,146070001,214525699.45306328,295212018.18141246,99.90351649990413,43.3050607248882,2085-01-01
ETC,146110001,214526047.624059,295296280.20941955,99.90367864134875,43.31742123873899,2085-01-01
ETC,146150001,214526395.7950547,295380566.2882408,99.90384078279335,43.329785280637076,2085-01-01
ETC,146190001,214526743.96605042,295464876.42474127,99.90400292423796,43.34215285158954,2085-01-01
ETC,146230001,214527092.13704613,295549210.62578785,99.90416506568258,43.35452395260367,2085-01-01
ETC,146270001,214527440.30804184,295633568.89824826,99.90432720712718,43.3668985846869,2085-02-01
ETC,146310001,214527788.47903755,295717951.2489933,99.90448934857179,43.379276748847126,2085-02-01
ETC,146350001,214528136.65003327,295802357.68489647,99.90465149001639,43.39165844609265,2085-02-01
ETC,146390001,214528484.82102898,295886788.21283156,99.904813631461,43.40404367743176,2085-02-01
ETC,146430001,214528832.9920247,295971242.8396759,99.90497577290562,43.41643244387332,2085-03-01
ETC,146470001,214529181.1630204,296055721.57230735,99.90513791435022,43.42882474642625,2085-03-01
ETC,146510001,214529529.3340161,296140224.4176062,99.90530005579484,43.44122058609984,2085-03-01
ETC,146550001,214529877.50501183,296224751.3824558,99.90546219723943,43.45361996390381,2085-03-01
ETC,146590001,214530225.67600754,296309302.4737398,99.90562433868404,43.46602288084792,2085-04-01
ETC,146630001,214530573.84700325,296393877.6983452,99.90578648012865,43.47842933794245,2085-04-01
ETC,146670001,214530922.01799896,296478477.0631599,99.90594862157326,43.490839336197794,2085-04-01
ETC,146710001,214531270.18899468,296563100.5750745,99.90611076301786,43.50325287662474,2085-04-01
ETC,146750001,214531618.3599904,296647748.2409808,99.90627290446248,43.51566996023426,2085-04-01
ETC,146790001,214531966.5309861,296732420.06777364,99.90643504590709,43.52809058803776,2085-05-01
ETC,146830001,214532314.7019818,296817116.06234896,99.9065971873517,43.540514761046815,2085-05-01
ETC,146870001,214532662.87297752,296901836.2316046,99.9067593287963,43.55294248027328,2085-05-01
ETC,146910001,214533011.04397324,296986580.58244145,99.9069214702409,43.56537374672947,2085-05-01
ETC,146950001,214533359.21496895,297071349.1217611,99.90708361168552,43.57780856142777,2085-06-01
ETC,146990001,214533707.38596466,297156141.8564675,99.90724575313013,43.59024692538094,2085-06-01
ETC,147030001,214534055.55696037,297240958.7934677,99.90740789457475,43.60268883960218,2085-06-01
ETC,147080001,214534490.770705,297347014.0097162,99.9076105713805,43.61824622648678,2085-06-01
ETC,147120001,214534838.94170073,297431885.42713696,99.9077727128251,43.63069613251654,2085-07-01
ETC,147160001,214535187.11269644,297516781.0693083,99.90793485426971,43.643149592108585,2085-07-01
ETC,147200001,214535535.28369215,297601700.94314486,99.90809699571432,43.65560660627724,2085-07-01
ETC,147240001,214535883.45468786,297686645.0555643,99.90825913715892,43.668067176037255,2085-07-01
ETC,147280001,214536231.62568358,297771613.41348404,99.90842127860353,43.68053130240337,2085-07-01
ETC,147320001,214536579.7966793,297856606.02382505,99.90858342004815,43.692998986390826,2085-08-01
ETC,147360001,214536927.967675,297941622.8935097,99.90874556149275,43.70547022901506,2085-08-01
ETC,147400001,214537276.1386707,298026664.02946156,99.90890770293737,43.71794503129174,2085-08-01
