coin,block,original_whitepaper,current_plan,original_whitepaper_pct,current_plan_pct,date
ETH,11360001,156291207.39598435,112908520.72507823,7.713492732686876,16.562707631205342,2020-12-01
ETH,11400001,156588007.39545983,112940748.07474454,7.728140803279966,16.567435105862028,2020-12-01
ETH,11440001,156884807.3949353,112972984.62302619,7.742788873873055,16.572163929876368,2021-01-01
ETH,11480001,157181607.3944108,113005230.37254918,7.757436944466145,16.57689410363357,2021-01-01
ETH,11520001,157478407.39388627,113037485.32593931,7.772085015059235,16.58162562751882,2021-01-01
ETH,11560001,157775207.39336175,113069749.48582378,7.786733085652324,16.586358501917502,2021-01-01
ETH,11600001,158072007.39283723,113102022.85483074,7.801381156245414,16.59109272721515,2021-02-01
ETH,11640001,158368807.3923127,113134305.43558812,7.816029226838503,16.595828303797248,2021-02-01
ETH,11680001,158665607.39178818,113166597.23072566,7.830677297431593,16.600565232049565,2021-02-01
ETH,11720001,158962407.39126366,113198898.24287322,7.845325368024682,16.605303512357874,2021-02-01
ETH,11760001,159259207.39073914,113231208.47466162,7.8599734386177715,16.610043145108097,2021-03-01
ETH,11800001,159556007.39021462,113263527.92872246,7.874621509210862,16.614784130686264,2021-03-01
