coin,block,total_supply,total_supply_pct,date
DASH,2527819,13179151.53669399,68.58510837894659,2027-03-01
DASH,2544824,13214092.14328003,68.76694142660959,2027-04-01
DASH,2561281,13247906.760309517,68.94291475594744,2027-05-01
DASH,2578287,13282849.421621025,69.1247584965271,2027-06-01
DASH,2594744,13316664.038650513,69.30073182586494,2027-07-01
DASH,2611750,13351606.69996202,69.4825755664446,2027-08-01
DASH,2628756,13386549.361273527,69.66441930702425,2027-09-01
DASH,2645213,13420363.978303015,69.8403926363621,2027-10-01
DASH,2662219,13455306.639614522,70.02223637694175,2027-11-01
DASH,2678676,13489121.25664401,70.1982097062796,2027-12-01
DASH,2695681,13524061.86323005,70.38004275394259,2028-01-01
DASH,2712687,13559004.524541557,70.56188649452226,2028-02-01
DASH,2728596,13591693.152014494,70.73200010553494,2028-03-01
DASH,2745601,13624801.970835706,70.90430041795106,2028-04-01
DASH,2762059,13656203.166023599,71.06771415283329,2028-05-01
DASH,2779064,13688648.014982775,71.23655912559258,2028-06-01
DASH,2795521,13720047.302211305,71.39996293133792,2028-07-01
DASH,2812527,13752494.059129843,71.5688178332341,2028-08-01
DASH,2829533,13784940.816048382,71.73767273513027,2028-09-01
DASH,2845990,13816340.103276912,71.90107654087562,2028-10-01
DASH,2862996,13848786.86019545,72.06993144277179,2028-11-01
DASH,2879453,13880186.14742398,72.23333524851715,2028-12-01
DASH,2896459,13912632.90434252,72.40219015041332,2029-01-01
DASH,2913464,13945077.753301695,72.5710351231726,2029-02-01
DASH,2928824,13974384.009109572,72.72354666575318,2029-03-01
DASH,2945830,14006494.147485085,72.89064978422147,2029-04-01
DASH,2962287,14035650.628493953,73.0423818896134,2029-05-01
DASH,2979293,14065779.759929623,73.19917572714729,2029-06-01
DASH,2995750,14094936.240938492,73.35090783253922,2029-07-01
DASH,3012756,14125065.372374162,73.50770167007312,2029-08-01
DASH,3029761,14155192.73213328,73.66448628769419,2029-09-01
DASH,3046219,14184350.9848187,73.81622761299896,2029-10-01
DASH,3063224,14214478.34457782,73.97301223062001,2029-11-01
