coin,block,etc,eth,etc_pct,eth_pct,date
ETC,103810001,213359782.34077236,218367898.43774888,99.36055488848768,32.03269013391523,2064-12-01
ETC,103990001,213371455.66845676,218648516.81550854,99.36599109723984,32.07385443326951,2065-01-01
ETC,104170001,213383128.99614117,218929495.80796802,99.37142730599197,32.115071631694676,2065-02-01
ETC,104330001,213393505.2874162,219179558.02525884,99.37625949154945,32.15175360545539,2065-03-01
ETC,104510001,213405178.6151006,219461219.44367716,99.38169570030159,32.193070909891716,2065-04-01
ETC,104680001,213416203.4245803,219727565.34834355,99.3868298974564,32.23214156035662,2065-05-01
ETC,104860001,213427876.7522647,220009930.99539188,99.39226610620855,32.27356216906821,2065-06-01
ETC,105030001,213438512.4250597,220276942.83581838,99.39721908440777,32.31273050657412,2065-07-01
ETC,105210001,213447851.0882801,220560014.47225612,99.40156805190912,32.35425467784921,2065-08-01
ETC,105390001,213457189.75150052,220843449.8760066,99.40591701941047,32.39583221065635,2065-09-01
ETC,105560001,213466009.60009757,221111473.30445293,99.41002437760619,32.43514893941306,2065-10-01
ETC,105740001,213475348.26331797,221395617.37226966,99.41437334510755,32.47683042713575,2065-11-01
ETC,105910001,213484168.11191502,221664310.93073553,99.41848070330327,32.51624545819523,2065-12-01
ETC,106090001,213493506.77513543,221949165.43446708,99.42282967080463,32.55803116074841,2066-01-01
ETC,106270001,213502845.43835583,222234385.99662337,99.42717863830599,32.59987056092004,2066-02-01
ETC,106430001,213511146.47232953,222488223.073787,99.43104438719608,32.637106274115304,2066-03-01
ETC,106610001,213520485.13554993,222774136.36358878,99.43539335469744,32.67904729146681,2066-04-01
ETC,106780001,213529304.98414698,223044502.94149882,99.43950071289316,32.718707740070826,2066-05-01
ETC,106960001,213538643.6473674,223331131.09074327,99.44384968039451,32.76075362114626,2066-06-01
ETC,107140001,213547982.3105878,223618127.57767242,99.44819864789586,32.80285353418794,2066-07-01
ETC,107310001,213556802.15918484,223889518.45319766,99.45230600609159,32.84266423843095,2066-08-01
ETC,107490001,213566140.82240525,224177232.5078508,99.45665497359295,32.8848694124781,2066-09-01
ETC,107670001,213575479.48562565,224465316.29565594,99.4610039410943,32.92712882319454,2066-10-01
ETC,107840001,213584299.3342227,224737735.349399,99.46511129929003,32.96709035232751,2066-11-01
ETC,108020001,213593637.9974431,225026539.4234696,99.46946026679139,33.00945542283605,2066-12-01
ETC,108200001,213602976.66066352,225315714.63144213,99.47380923429274,33.051874935491824,2067-01-01
ETC,108370001,213611796.50926057,225589165.75870988,99.47791659248847,33.09198786092273,2067-02-01
ETC,108530001,213620097.54323426,225846834.6798313,99.48178234137856,33.12978567262707,2067-03-01
ETC,108710001,213629436.20645466,226137064.0259174,99.4861313088799,33.17235981826595,2067-04-01
ETC,108890001,213638774.86967507,226427666.33748603,99.49048027638126,33.21498867472917,2067-05-01
ETC,109060001,213647594.71827212,226702466.9687051,99.49458763457699,33.25529956076792,2067-06-01
ETC,109240001,213656933.38149253,226993795.86351937,99.49893660207835,33.29803500073599,2067-07-01
ETC,109420001,213666272.04471293,227285499.1368133,99.5032855695797,33.34082535880292,2067-08-01
ETC,109590001,213675091.89330998,227561340.86428523,99.50739292777543,33.38128896469612,2067-09-01
ETC,109770001,213684430.5565304,227853773.47352147,99.51174189527678,33.424186310064805,2067-10-01
ETC,109950001,213693769.2197508,228146581.8795915,99.51609086277814,33.467138781592666,2067-11-01
ETC,110120001,213701343.894645,228423468.64756107,99.51961834997527,33.507755685927066,2067-12-01
ETC,110300001,213708814.82843998,228717009.1527023,99.52309752547525,33.5508155500839,2068-01-01
ETC,110480001,213716285.76223496,229010926.8784009,99.52657670097526,33.593930749247896,2068-02-01
ETC,110640001,213722926.59227493,229272504.14987803,99.52966930141969,33.632301882291024,2068-03-01
ETC,110820001,213730397.5260699,229567135.7264042,99.53314847691969,33.6755217972238,2068-04-01
ETC,110990001,213737453.4079874,229845746.5288093,99.5364343648919,33.71639160256265,2068-05-01
ETC,111170001,213744924.34178236,230141114.76281852,99.5399135403919,33.75971957880416,2068-06-01
ETC,111350001,213752395.27557734,230436862.56614676,99.54339271589188,33.80310323459595,2068-07-01
ETC,111520001,213759451.1574948,230716528.8998331,99.54667860386411,33.844127877283604,2068-08-01
ETC,111700001,213766922.0912898,231013016.15150914,99.55015777936408,33.88762000377994,2068-09-01
ETC,111880001,213774393.02508476,231309884.41052318,99.55363695486409,33.931168020771565,2068-10-01
ETC,112050001,213781448.90700224,231590610.27442235,99.5569228428363,33.972348087416854,2068-11-01
ETC,112230001,213788919.84079722,231888220.78322226,99.5604020183363,34.01600498605987,2068-12-01
ETC,112410001,213796390.7745922,232186213.7428255,99.5638811938363,34.05971798694209,2069-01-01
ETC,112580001,213803446.65650967,232468003.1510243,99.5671670818085,34.101054066376975,2069-02-01
ETC,112750001,213810502.53842714,232750134.54882434,99.57045296978072,34.14244031274117,2069-03-01
ETC,112920001,213817558.42034462,233032608.3512758,99.57373885775294,34.18387678691898,2069-04-01
ETC,113100001,213825029.3541396,233332071.930805,99.57721803325293,34.227805515079474,2069-05-01
ETC,113280001,213832500.28793457,233631920.34246615,99.58069720875292,34.27179069479959,2069-06-01
ETC,113450001,213839556.16985205,233915464.31137094,99.58398309672513,34.3133841531799,2069-07-01
ETC,113630001,213847027.10364702,234216062.4240083,99.58746227222514,34.357479307576874,2069-08-01
ETC,113810001,213854498.037442,234517046.8267191,99.59094144772513,34.4016311274009,2069-09-01
ETC,113980001,213861553.91935948,234801665.01645795,99.59422733569734,34.44338216472647,2069-10-01
ETC,114160001,213869024.85315445,235103401.96041176,99.59770651119733,34.48764437587003,2069-11-01
ETC,114330001,213876080.73507193,235388731.77149767,99.60099239916956,34.52949980191878,2069-12-01
ETC,114510001,213883551.6688669,235691223.1382466,99.60447157466955,34.573872680389364,2070-01-01
ETC,114690001,213891022.60266188,235994103.22805077,99.60795075016954,34.61830258118449,2070-02-01
ETC,114850001,213897663.43270186,236263656.71376613,99.61104335061398,34.65784375616584,2070-03-01
ETC,115030001,213904885.3184106,236567272.4216837,99.61440654569924,34.702381565803115,2070-04-01
ETC,115200001,213910530.02191803,236854378.83778095,99.61703525513326,34.74449760450706,2070-05-01
ETC,115380001,213916506.76680824,237158753.6659051,99.61981859453398,34.78914677054115,2070-06-01
ETC,115550001,213922151.47031567,237446577.9245787,99.622447303968,34.831368110569045,2070-07-01
ETC,115730001,213928128.21520588,237751713.7709109,99.62523064336872,34.87612891142044,2070-08-01
ETC,115910001,213934104.9600961,238057241.73864344,99.62801398276943,34.920947233104336,2070-09-01
ETC,116080001,213939749.6636035,238346156.4342474,99.63064269220345,34.963328530839156,2070-10-01
ETC,116260001,213945726.40849373,238652448.3033457,99.63342603160417,35.00825891027476,2070-11-01
ETC,116430001,213951371.11200115,238942085.36270675,99.6360547410382,35.0507461725518,2070-12-01
ETC,116610001,213957347.85689136,239249143.04312825,99.63883808043892,35.095788889913415,2071-01-01
ETC,116790001,213963324.60178158,239556595.31464702,99.64162141983964,35.14088949039081,2071-02-01
ETC,116950001,213968637.2639062,239830217.89423528,99.64409549930694,35.1810275664006,2071-03-01
ETC,117130001,213974614.00879642,240138416.88852268,99.64687883870766,35.22623770467744,2071-04-01
ETC,117300001,213980258.71230385,240429857.37196133,99.64950754814168,35.26898951373572,2071-05-01
ETC,117480001,213986235.45719406,240738826.94589242,99.6522908875424,35.31431268941011,2071-06-01
ETC,117650001,213991880.16070148,241030996.10823062,99.65491959697643,35.35717138938763,2071-07-01
ETC,117830001,213997856.9055917,241340738.18846473,99.65770293637713,35.40260788508392,2071-08-01
ETC,118010001,214003833.6504819,241650878.3094355,99.66048627577786,35.448102769928376,2071-09-01
ETC,118180001,214009478.35398933,241944154.36959377,99.66311498521188,35.491123842283585,2071-10-01
ETC,118360001,214015455.09887955,242255069.92354286,99.6658983246126,35.53673247646799,2071-11-01
ETC,118530001,214021099.80238697,242549079.25203156,99.66852703404662,35.57986111297243,2071-12-01
ETC,118710001,214027076.54727718,242860772.17774835,99.67131037344733,35.6255837809005,2072-01-01
ETC,118890001,214033053.2921674,243172865.65118185,99.67409371284805,35.671365205729124,2072-02-01
ETC,119060001,214038697.99567482,243467988.84905532,99.67672242228207,35.71465723727975,2072-03-01
ETC,119240001,214044674.74056503,243780862.63936952,99.67950576168279,35.76055312787474,2072-04-01
ETC,119410001,214050319.44407246,244076723.72391114,99.68213447111681,35.80395340104497,2072-05-01
ETC,119590001,214056296.18896267,244390379.78210548,99.68491781051753,35.849964043601155,2072-06-01
ETC,119760001,214061940.8924701,244686980.59822744,99.68754651995154,35.8934728290237,2072-07-01
ETC,119940001,214067917.6373603,245001420.88018078,99.69032985935226,35.93959851045166,2072-08-01
ETC,120120001,214073097.47036543,245316265.24040025,99.69274208098079,35.98578346668137,2072-09-01
ETC,120290001,214077613.23418465,245613989.743889,99.69484504899988,36.029457087363525,2072-10-01
ETC,120470001,214082394.6311697,245929621.29893875,99.6970717210201,36.075757518295575,2072-11-01
ETC,120640001,214086910.39498892,246228090.19305417,99.69917468903918,36.11954033467203,2072-12-01
ETC,120820001,214091691.79197398,246544510.9111308,99.70140136105941,36.165956529023916,2073-01-01
ETC,121000001,214096473.18895903,246861338.25247693,99.70362803307961,36.21243237150763,2073-02-01
ETC,121160001,214100723.3196124,247143304.34105223,99.70560729709759,36.25379436843219,2073-03-01
ETC,121340001,214105504.71659747,247460901.1748099,99.7078339691178,36.300383088825875,2073-04-01
ETC,121510001,214110020.4804167,247761228.48438668,99.70993693713689,36.34443851874598,2073-05-01
ETC,121690001,214114801.87740174,248079619.3948929,99.7121636091571,36.391143723360145,2073-06-01
ETC,121860001,214119317.64122096,248380697.60280606,99.71426657717619,36.435309303599524,2073-07-01
ETC,122040001,214124099.038206,248699884.5754641,99.7164932491964,36.48213128367574,2073-08-01
ETC,122220001,214128880.43519107,249019481.72622478,99.71871992121662,36.52901343334719,2073-09-01
ETC,122390001,214133396.19901028,249321700.58433184,99.7208228892357,36.57334633714683,2073-10-01
ETC,122570001,214138177.59599534,249642096.8131681,99.72304956125593,36.62034570469037,2073-11-01
ETC,122740001,214142693.35981455,249945071.2989855,99.72515252927502,36.66478945256771,2073-12-01
ETC,122920001,214147474.7567996,250266268.60380325,99.72737920129524,36.71190633105893,2074-01-01
ETC,123100001,214152256.15378466,250587878.6701449,99.72960587331544,36.759083758111046,2074-02-01
ETC,123260001,214156506.28443804,250874101.2293085,99.73158513733341,36.80107014261452,2074-03-01
ETC,123440001,214161287.6814231,251196492.40407705,99.73381180935363,36.84836215154601,2074-04-01
ETC,123610001,214165803.44524232,251501353.35940766,99.73591477737271,36.89308262825482,2074-05-01
ETC,123790001,214170584.84222737,251824550.59805387,99.73814144939293,36.94049287981541,2074-06-01
ETC,123970001,214175366.23921242,252148163.16828185,99.74036812141314,36.98796405694224,2074-07-01
ETC,124140001,214179882.00303164,252454179.10494098,99.74247108943223,37.03285395946533,2074-08-01
ETC,124320001,214184663.4000167,252778600.79286182,99.74469776145244,37.08044382718965,2074-09-01
ETC,124500001,214189444.79700175,253103439.3858709,99.74692443347266,37.128094851300055,2074-10-01
ETC,124670001,214193960.56082097,253410614.6795623,99.74902740149176,37.17315482151549,2074-11-01
ETC,124850001,214198741.95780602,253736265.45564693,99.75125407351196,37.22092498588863,2074-12-01
ETC,125030001,214203363.96372977,254062334.71628693,99.75340651793351,37.26875653834208,2075-01-01
ETC,125200001,214206976.5717453,254370673.75929675,99.75508889093314,37.313987220560406,2075-02-01
ETC,125370001,214210589.17976084,254679387.01348355,99.75677126393279,37.359272796335716,2075-03-01
ETC,125540001,214214201.78777638,254988474.93300426,99.75845363693242,37.404613332288925,2075-04-01
ETC,125720001,214218026.90214577,255316153.37243983,99.76023497304968,37.452680937413575,2075-05-01
ETC,125900001,214221852.01651517,255644252.9021227,99.76201630916694,37.5008103128511,2075-06-01
ETC,126070001,214225464.6245307,255954511.81704086,99.76369868216658,37.5463226237446,2075-07-01
ETC,126250001,214229289.7389001,256283431.68301052,99.76548001828384,37.594572335450735,2075-08-01
ETC,126430001,214233114.8532695,256612774.2345487,99.7672613544011,37.64288405148963,2075-09-01
ETC,126600001,214236727.46128502,256924208.5812402,99.76894372740074,37.68856878810155,2075-10-01
ETC,126780001,214240552.57565442,257254374.57695252,99.770725063518,37.73700129630936,2075-11-01
ETC,126950001,214244165.18366995,257566587.5925316,99.77240743651764,37.78280025694125,2075-12-01
ETC,127130001,214247990.29803935,257897579.09124625,99.7741887726349,37.831353859330335,2076-01-01
ETC,127310001,214251815.41240874,258228995.93772686,99.77597010875216,37.879969856573624,2076-02-01
ETC,127470001,214255215.51407042,258523946.2140922,99.77755351863418,37.9232365220282,2076-03-01
ETC,127650001,214259040.6284398,258856167.98715284,99.77933485475144,37.97197059506882,2076-04-01
ETC,127830001,214262865.7428092,259188816.6889693,99.78111619086869,38.02076729488124,2076-05-01
ETC,128000001,214266478.35082474,259503377.4119737,99.78279856386834,38.066910643974154,2076-06-01
ETC,128180001,214270303.46519414,259836857.82421923,99.78457989998559,38.1158293485439,2076-07-01
ETC,128360001,214274128.57956353,260170766.7826624,99.78636123610286,38.16481091715022,2076-08-01
ETC,128530001,214277741.18757907,260486519.23506695,99.78804360910249,38.211129082683065,2076-09-01
ETC,128710001,214281566.30194846,260821263.05491805,99.78982494521975,38.260233118268175,2076-10-01
ETC,128880001,214285178.909964,261137804.97261924,99.79150731821939,38.30666709156122,2076-11-01
ETC,129060001,214289004.0243334,261473385.74125516,99.79328865433665,38.35589390032534,2076-12-01
ETC,129240001,214292829.13870278,261809397.7551951,99.79506999045391,38.405183969061696,2077-01-01
ETC,129410001,214296441.74671832,262127138.90814826,99.79675236345355,38.45179385983849,2077-02-01
ETC,129580001,214300054.35473385,262445265.6830121,99.79843473645319,38.498460318028634,2077-03-01
ETC,129750001,214303666.9627494,262763778.54779056,99.80011710945283,38.54518341228428,2077-04-01
ETC,129930001,214307492.07711878,263101448.80883825,99.80189844557007,38.59471673159066,2077-05-01
ETC,130110001,214310849.67097643,263439553.00033846,99.80346205978606,38.644313704757444,2077-06-01
ETC,130280001,214313739.7604287,263759272.56740198,99.8048079596014,38.69121381184628,2077-07-01
ETC,130460001,214316799.85514286,264098222.10951102,99.80623302999413,38.74093479066729,2077-08-01
ETC,130640001,214319859.94985703,264437607.22604012,99.80765810038685,38.790719664504586,2077-09-01
ETC,130810001,214322750.0393093,264758538.06704274,99.8090040002022,38.83779745504889,2077-10-01
ETC,130990001,214325810.13402346,265098771.73683512,99.8104290705949,38.88770680434225,2077-11-01
ETC,131160001,214328700.22347572,265420504.99049297,99.81177497041026,38.934902301912764,2077-12-01
ETC,131340001,214331760.3181899,265761589.33515736,99.81320004080297,38.984936437883896,2078-01-01
ETC,131520001,214334820.41290405,266103111.99761584,99.81462511119568,39.03503487130066,2078-02-01
ETC,131680001,214337540.49709442,266407056.1234075,99.81589184043366,39.07962085701176,2078-03-01
ETC,131860001,214340600.5918086,266749408.25688446,99.81731691082638,39.129840966683595,2078-04-01
ETC,132030001,214343490.68126085,267073144.78145495,99.81866281064173,39.17733032684499,2078-05-01
ETC,132210001,214346550.77597502,267416352.88652882,99.82008788103445,39.22767600017853,2078-06-01
ETC,132380001,214349440.8654273,267740898.8387103,99.82143378084979,39.27528409639974,2078-07-01
ETC,132560001,214352500.96014145,268084965.05553752,99.82285885124251,39.32575564733751,2078-08-01
ETC,132740001,214355561.0548556,268429473.4220773,99.82428392163523,39.37629205783035,2078-09-01
ETC,132910001,214358451.14430788,268755248.9332035,99.82562982145058,39.42408051975988,2078-10-01
ETC,133090001,214361511.23902205,269100618.6624982,99.82705489184329,39.47474328475088,2078-11-01
ETC,133260001,214364401.3284743,269427208.69924724,99.82840079165864,39.52265123057465,2078-12-01
ETC,133440001,214367461.42318848,269773441.9449313,99.82982586205136,39.57344066598345,2079-01-01
ETC,133620001,214370521.51790264,270120120.12511563,99.83125093244408,39.62429536945169,2079-02-01
ETC,133780001,214373241.602093,270428652.49498844,99.83251766168205,39.66955441105589,2079-03-01
ETC,133960001,214376301.69680718,270776172.6676224,99.83394273207476,39.72053262756532,2079-04-01
ETC,134130001,214379191.78625944,271104796.216025,99.83528863189012,39.768738872036224,2079-05-01
ETC,134310001,214382251.8809736,271453185.28173107,99.83671370228284,39.819844547676496,2079-06-01
ETC,134480001,214385141.97042587,271782630.4766078,99.83805960209817,39.8681713206092,2079-07-01
ETC,134660001,214388202.06514004,272131890.6078489,99.8394846724909,39.91940477406191,2079-08-01
ETC,134840001,214391262.1598542,272481599.5633543,99.84090974288361,39.97070406616896,2079-09-01
ETC,135010001,214394118.24133465,272812292.87820995,99.84223980536113,40.019213927553864,2079-10-01
ETC,135190001,214396566.3149602,273162876.1993297,99.84337986067604,40.07064148156657,2079-11-01
ETC,135360001,214398878.38449547,273494396.335626,99.84445657958454,40.119272630536294,2079-12-01
ETC,135540001,214401326.45812103,273845856.2085048,99.84559663489947,40.170828767143256,2080-01-01
ETC,135720001,214403774.5317466,274197767.7324738,99.84673669021436,40.22245115707557,2080-02-01
ETC,135890001,214406086.60128185,274530543.849769,99.84781340912288,40.271266547641424,2080-03-01
ETC,136070001,214408534.67490742,274883335.24635965,99.84895346443778,40.32301800730994,2080-04-01
ETC,136240001,214410846.74444267,275216943.3926568,99.8500301833463,40.37195544936502,2080-05-01
ETC,136420001,214413294.81806824,275570616.8617816,99.8511702386612,40.423836301477955,2080-06-01
ETC,136590001,214415606.8876035,275905059.1173778,99.85224695756972,40.472896100183924,2080-07-01
ETC,136770001,214418054.96122906,276259616.8644598,99.85338701288462,40.524906668257856,2080-08-01
ETC,136950001,214420503.03485462,276614630.243623,99.85452706819953,40.57698407363423,2080-09-01
ETC,137120001,214422815.10438988,276950339.5508151,99.85560378710805,40.62622973789756,2080-10-01
ETC,137300001,214425263.17801544,277306240.5580629,99.85674384242294,40.67843735066976,2080-11-01
ETC,137470001,214427575.2475507,277642789.2280177,99.85782056133147,40.72780614222186,2080-12-01
ETC,137650001,214430023.32117626,277999580.08266,99.85896061664636,40.78014428794354,2081-01-01
ETC,137830001,214432471.39480183,278356829.43908453,99.86010067196128,40.83254969192809,2081-02-01
ETC,137990001,214434647.46024677,278674769.813956,99.8611140544634,40.87918880684462,2081-03-01
ETC,138170001,214437095.53387234,279032886.8375044,99.8622541097783,40.931721490123955,2081-04-01
ETC,138340001,214439407.6034076,279371531.0265046,99.86333082868683,40.98139767627357,2081-05-01
ETC,138520001,214441855.67703316,279730543.4380806,99.86447088400173,41.03406170526556,2081-06-01
ETC,138690001,214444167.7465684,280070034.3278293,99.86554760291024,41.083862095123266,2081-07-01
ETC,138870001,214446615.82019398,280429944.366138,99.86668765822515,41.136657798226636,2081-08-01
ETC,139050001,214449063.89381954,280790316.9146031,99.86782771354005,41.18952134758687,2081-09-01
ETC,139220001,214451375.9633548,281131093.98295486,99.86890443244857,41.23951040876916,2081-10-01
ETC,139400001,214453824.03698036,281492367.5588578,99.87004448776348,41.29250613109494,2081-11-01
ETC,139580001,214456272.11060593,281854105.39716345,99.87118454307837,41.34556995671701,2081-12-01
ETC,139750001,214458584.18014118,282196173.51687646,99.87226126198689,41.39574840401558,2082-01-01
ETC,139930001,214461032.25376675,282558815.79620737,99.87340131730178,41.448944903347076,2082-02-01
ETC,140090001,214462963.50587252,282881555.69807607,99.87430069148915,41.496288067540945,2082-03-01
ETC,140270001,214464921.9637001,283245078.7425611,99.87521273524145,41.549613767535476,2082-04-01
ETC,140450001,214466880.42152765,283609068.9401754,99.87612477899374,41.603007994870985,2082-05-01
ETC,140620001,214468730.07614258,283953266.9457665,99.87698615364866,41.65349887808546,2082-06-01
ETC,140800001,214470688.53397015,284318167.2159068,99.87789819740095,41.70702660522305,2082-07-01
ETC,140980001,214472646.99179772,284683536.4090089,99.87881024115323,41.76062311932082,2082-08-01
ETC,141150001,214474496.64641264,285029038.42635596,99.87967161580818,41.811305289829846,2082-09-01
ETC,141330001,214476455.1042402,285395321.1398395,99.88058365956046,41.865035809500405,2082-10-01
ETC,141510001,214478413.56206778,285762074.5528253,99.88149570331274,41.918835376734314,2082-11-01
ETC,141680001,214480263.2166827,286108885.52224493,99.88235707796768,41.96970955923981,2082-12-01
ETC,141860001,214482221.67451027,286476555.91653067,99.88326912171996,42.02364363973346,2083-01-01
ETC,142040001,214484180.13233784,286844698.79358757,99.88418116547226,42.07764702938064,2083-02-01
ETC,142200001,214485920.98374012,287172334.04955727,99.88499187102984,42.125708299862744,2083-03-01
ETC,142370001,214487770.63835505,287520856.5598255,99.88585324568477,42.17683355067106,2083-04-01
ETC,142550001,214489729.0961826,287890341.43794525,99.88676528943707,42.231033800316965,2083-05-01
ETC,142730001,214491687.55401018,288260301.1305783,99.88767733318934,42.2853037011629,2083-06-01
ETC,142900001,214493537.2086251,288610144.0362069,99.88853870784428,42.33662264259946,2083-07-01
ETC,143080001,214495495.66645268,288981028.7266926,99.88945075159657,42.391028232664375,2083-08-01
ETC,143260001,214497454.12428024,289352390.03055036,99.89036279534885,42.44550373780642,2083-09-01
ETC,143430001,214499303.77889517,289703558.333927,99.8912241700038,42.49701710367838,2083-10-01
ETC,143610001,214501262.23672274,290075848.1400412,99.89213621375607,42.55162881210525,2083-11-01
ETC,143780001,214503111.89133766,290427894.4577903,99.89299758841102,42.60327097512428,2083-12-01
ETC,143960001,214505070.34916523,290801115.0876614,99.89390963216329,42.65801922738011,2084-01-01
ETC,144140001,214507028.8069928,291174815.3327537,99.89482167591558,42.71283783505848,2084-02-01
ETC,144300001,214508769.65839508,291507396.4665696,99.89563238147316,42.76162462322711,2084-03-01
ETC,144480001,214510728.11622265,291882004.33378094,99.89654442522546,42.81657637125398,2084-04-01
ETC,144660001,214512686.57405022,292257093.5989122,99.89745646897774,42.87159873620993,2084-05-01
ETC,144830001,214514536.22866514,292611787.1533647,99.89831784363268,42.92362922605555,2084-06-01
ETC,145010001,214516472.9216769,292987814.2416088,99.89921975162201,42.97878916158571,2084-07-01
ETC,145190001,214518039.6911576,293364324.55161226,99.89994938812275,43.03401998158649,2084-08-01
ETC,145360001,214519519.4178894,293720361.88074356,99.90063848926233,43.08624759160501,2084-09-01
ETC,145540001,214521086.1873701,294097813.566891,99.90136812576309,43.14161650337907,2084-10-01
ETC,145720001,214522652.9568508,294475750.30546856,99.90209776226381,43.19705656816738,2084-11-01
ETC,145890001,214524132.68358257,294833136.5002391,99.9027868634034,43.24948204515884,2084-12-01
ETC,146070001,214525699.45306328,295212018.18141246,99.90351649990413,43.3050607248882,2085-01-01
ETC,146250001,214527266.22254398,295591386.752662,99.90424613640488,43.360710827198666,2085-02-01
ETC,146410001,214528658.90652683,295929012.5134603,99.90489470218331,43.410237618701686,2085-03-01
ETC,146590001,214530225.67600754,296309302.4737398,99.90562433868404,43.46602288084792,2085-04-01
ETC,146760001,214531705.40273932,296668913.93232656,99.90631343982362,43.518774784877436,2085-05-01
ETC,146940001,214533272.17222002,297050154.7188833,99.90704307632437,43.5746995250501,2085-06-01
ETC,147110001,214534751.8989518,297410665.3019818,99.90773217746394,43.627583322902304,2085-07-01
ETC,147290001,214536318.6684325,297792859.2921345,99.90846181396469,43.68364788983359,2085-08-01
ETC,147470001,214537885.4379132,298175544.42891973,99.90919145046543,43.73978450374614,2085-09-01
ETC,147640001,214539365.164645,298537420.8248065,99.90988055160501,43.79286865457211,2085-10-01
ETC,147820001,214540931.9341257,298921062.77644694,99.91061018810575,43.84914562498391,2085-11-01
ETC,147990001,214542411.66085747,299283843.95979196,99.91129928924533,43.90236250033804,2085-12-01
ETC,148170001,214543978.43033817,299668445.11858386,99.91202892574607,43.958780178178344,2086-01-01
ETC,148350001,214545545.19981888,300053540.51738703,99.91275856224681,44.01527035677195,2086-02-01
ETC,148510001,214546937.88380173,300396262.969521,99.91340712802524,44.06554478900161,2086-03-01
ETC,148690001,214548504.65328243,300782293.6663514,99.91413676452598,44.1221721677611,2086-04-01
ETC,148860001,214549984.3800142,301147333.70538944,99.91482586566556,44.175720397792325,2086-05-01
ETC,149040001,214551551.14949492,301534329.581869,99.9155555021663,44.23248936009429,2086-06-01
ETC,149210001,214553030.8762267,301900282.3183172,99.9162446033059,44.2861714749755,2086-07-01
ETC,149390001,214554597.6457074,302288245.78765124,99.91697423980662,44.34308237481639,2086-08-01
ETC,149570001,214556164.4151881,302676707.8178098,99.91770387630736,44.40006640923667,2086-09-01
ETC,149740001,214557644.14191988,303044046.9849247,99.91839297744694,44.45395190155685,2086-10-01
ETC,149920001,214559210.9114006,303433480.27371365,99.91912261394769,44.511078411253806,2086-11-01
ETC,150090001,214560533.95609322,303801737.8866697,99.91973874906631,44.56509863166931,2086-12-01
ETC,150270001,214561787.36845914,304192144.8624934,99.92032245676799,44.62236797286895,2087-01-01
ETC,150450001,214563040.78082505,304583053.53922355,99.92090616446967,44.67971090927095,2087-02-01
ETC,150610001,214564154.9251503,304930949.6207271,99.92142501576005,44.73074426837426,2087-03-01
ETC,150790001,214565408.33751622,305322807.71444523,99.92200872346174,44.7882264760721,2087-04-01
ETC,150960001,214566592.1158618,305693358.2820618,99.92256000295777,44.84258305318955,2087-05-01
ETC,151140001,214567845.52822772,306086196.12547445,99.92314371065945,44.90020898173005,2087-06-01
ETC,151310001,214569029.3065733,306457673.16829246,99.92369499015548,44.954701464780825,2087-07-01
ETC,151490001,214570282.71893921,306851493.21103334,99.92427869785716,45.01247147350415,2087-08-01
ETC,151670001,214571536.13130513,307245819.34071547,99.92486240555884,45.07031572082339,2087-09-01
ETC,151840001,214572719.9096507,307618703.7433146,99.92541368505488,45.12501465143398,2087-10-01
ETC,152020001,214573973.32201663,308014015.79343987,99.92599739275656,45.18300352479155,2087-11-01
ETC,152200001,214575226.73438254,308409835.84783787,99.92658110045824,45.24106691800104,2087-12-01
ETC,152370001,214576410.51272812,308784132.9420769,99.92713237995426,45.295973078309224,2088-01-01
ETC,152550001,214577663.92509404,309180942.6521288,99.92771608765595,45.3541816454803,2088-02-01
ETC,152720001,214578847.70343962,309556175.5888812,99.92826736715197,45.40922508582579,2088-03-01
ETC,152900001,214580101.11580554,309953977.4289902,99.92885107485367,45.4675791899321,2088-04-01
ETC,153070001,214581284.89415112,310330148.5481128,99.92940235434969,45.52276025355175,2088-05-01
ETC,153250001,214582538.30651703,310728944.9988658,99.92998606205138,45.581260258474025,2088-06-01
ETC,153420001,214583722.08486262,311106056.6460652,99.9305373415474,45.636579289462794,2088-07-01
ETC,153600001,214584975.49722853,311505850.19425386,99.93112104924909,45.69522555999196,2088-08-01
ETC,153780001,214586228.90959445,311906157.5057651,99.93170475695077,45.75394719517606,2088-09-01
ETC,153950001,214587412.68794003,312284697.8597419,99.9322560364468,45.80947580514516,2088-10-01
ETC,154130001,214588666.10030594,312686006.04624414,99.93283974414848,45.868344260070984,2088-11-01
ETC,154300001,214589849.87865153,313065492.8520088,99.93339102364452,45.9240117063666,2088-12-01
ETC,154480001,214591103.29101744,313467804.4159573,99.9339747313462,45.983027348122775,2089-01-01
ETC,154660001,214592356.70338336,313870632.97905904,99.93455843904788,46.04211882920239,2089-02-01
ETC,154820001,214593470.8477086,314229137.37398154,99.93507729033826,46.094708336526296,2089-03-01
ETC,155000001,214594724.2572892,314632944.3044207,99.93566099674283,46.15394333566869,2089-04-01
ETC,155170001,214595671.2830055,315014793.9833759,99.93610202175529,46.209957395112475,2089-05-01
ETC,155350001,214596674.0161169,315419610.5387905,99.93656898941555,46.26934049754395,2089-06-01
ETC,155520001,214597621.0418332,315802414.9437348,99.93701001442801,46.32549460706832,2089-07-01
ETC,155700001,214598623.77494457,316208243.6484483,99.93747698208826,46.38502618308539,2089-08-01
