coin,block,original_whitepaper,current_plan,original_whitepaper_pct,current_plan_pct,date
ETH,148170001,1171421405.7008104,299668445.11858386,57.813556183578406,43.958780178178344,2086-01-01
ETH,148350001,1172757005.7145433,300053540.51738703,57.879472502041565,44.01527035677195,2086-02-01
ETH,148510001,1173944205.7267504,300396262.969521,57.93806478511993,44.06554478900161,2086-03-01
ETH,148690001,1175279805.7404833,300782293.6663514,58.003981103583094,44.1221721677611,2086-04-01
ETH,148860001,1176541205.7534533,301147333.70538944,58.06623540435385,44.175720397792325,2086-05-01
ETH,149040001,1177876805.7671862,301534329.581869,58.13215172281701,44.23248936009429,2086-06-01
ETH,149210001,1179138205.7801561,301900282.3183172,58.19440602358776,44.2861714749755,2086-07-01
ETH,149390001,1180473805.793889,302288245.78765124,58.26032234205093,44.34308237481639,2086-08-01
ETH,149570001,1181809405.807622,302676707.8178098,58.326238660514086,44.40006640923667,2086-09-01
ETH,149740001,1183070805.820592,303044046.9849247,58.38849296128485,44.45395190155685,2086-10-01
ETH,149920001,1184406405.8343248,303433480.27371365,58.454409279748006,44.511078411253806,2086-11-01
ETH,150090001,1185667805.8472948,303801737.8866697,58.51666358051877,44.56509863166931,2086-12-01
ETH,150270001,1187003405.8610277,304192144.8624934,58.582579898981926,44.62236797286895,2087-01-01
ETH,150450001,1188339005.8747606,304583053.53922355,58.64849621744509,44.67971090927095,2087-02-01
ETH,150610001,1189526205.8869677,304930949.6207271,58.707088500523454,44.73074426837426,2087-03-01
ETH,150790001,1190861805.9007006,305322807.71444523,58.77300481898661,44.7882264760721,2087-04-01
ETH,150960001,1192123205.9136705,305693358.2820618,58.83525911975737,44.84258305318955,2087-05-01
ETH,151140001,1193458805.9274035,306086196.12547445,58.90117543822052,44.90020898173005,2087-06-01
ETH,151310001,1194720205.9403734,306457673.16829246,58.963429738991294,44.954701464780825,2087-07-01
ETH,151490001,1196055805.9541063,306851493.21103334,59.02934605745445,45.01247147350415,2087-08-01
ETH,151670001,1197391405.9678392,307245819.34071547,59.0952623759176,45.07031572082339,2087-09-01
ETH,151840001,1198652805.9808092,307618703.7433146,59.157516676688374,45.12501465143398,2087-10-01
ETH,152020001,1199988405.9945421,308014015.79343987,59.223432995151526,45.18300352479155,2087-11-01
ETH,152200001,1201324006.008275,308409835.84783787,59.28934931361468,45.24106691800104,2087-12-01
ETH,152370001,1202585406.021245,308784132.9420769,59.35160361438544,45.295973078309224,2088-01-01
ETH,152550001,1203921006.034978,309180942.6521288,59.417519932848606,45.3541816454803,2088-02-01
ETH,152720001,1205182406.047948,309556175.5888812,59.479774233619366,45.40922508582579,2088-03-01
ETH,152900001,1206518006.0616808,309953977.4289902,59.54569055208252,45.4675791899321,2088-04-01
ETH,153070001,1207779406.0746508,310330148.5481128,59.60794485285329,45.52276025355175,2088-05-01
ETH,153250001,1209115006.0883837,310728944.9988658,59.673861171316446,45.581260258474025,2088-06-01
ETH,153420001,1210376406.1013536,311106056.6460652,59.73611547208721,45.636579289462794,2088-07-01
ETH,153600001,1211712006.1150866,311505850.19425386,59.80203179055036,45.69522555999196,2088-08-01
ETH,153780001,1213047606.1288195,311906157.5057651,59.867948109013525,45.75394719517606,2088-09-01
ETH,153950001,1214309006.1417894,312284697.8597419,59.930202409784286,45.80947580514516,2088-10-01
ETH,154130001,1215644606.1555223,312686006.04624414,59.99611872824744,45.868344260070984,2088-11-01
ETH,154300001,1216906006.1684923,313065492.8520088,60.0583730290182,45.9240117063666,2088-12-01
ETH,154480001,1218241606.1822252,313467804.4159573,60.124289347481366,45.983027348122775,2089-01-01
ETH,154660001,1219577206.1959581,313870632.97905904,60.19020566594452,46.04211882920239,2089-02-01
ETH,154820001,1220764406.2081652,314229137.37398154,60.24879794902288,46.094708336526296,2089-03-01
ETH,155000001,1222100006.221898,314632944.3044207,60.314714267486046,46.15394333566869,2089-04-01
ETH,155170001,1223361406.234868,315014793.9833759,60.37696856825681,46.209957395112475,2089-05-01
ETH,155350001,1224697006.248601,315419610.5387905,60.44288488671996,46.26934049754395,2089-06-01
ETH,155520001,1225958406.261571,315802414.9437348,60.50513918749072,46.32549460706832,2089-07-01
ETH,155700001,1227294006.2753038,316208243.6484483,60.571055505953886,46.38502618308539,2089-08-01
ETH,155880001,1228629606.2890368,316614593.87209207,60.63697182441704,46.44463426143825,2089-09-01
ETH,156050001,1229891006.3020067,316998848.55111116,60.6992261251878,46.50100111367975,2089-10-01
ETH,156230001,1231226606.3157396,317406214.7586392,60.76514244365095,46.560758228118864,2089-11-01
ETH,156410001,1232562206.3294725,317814104.46089494,60.83105876211412,46.62059213472624,2089-12-01
ETH,156580001,1233823606.3424425,318199814.9084255,60.89331306288488,46.6771725356714,2090-01-01
ETH,156760001,1235159206.3561754,318608724.443672,60.95922938134804,46.7371560429958,2090-02-01
ETH,156920001,1236346406.3683825,318972640.70716405,61.0178216644264,46.79053942483228,2090-03-01
ETH,157100001,1237682006.3821154,319382543.3788762,61.083737982889566,46.85066861672338,2090-04-01
ETH,157280001,1239017606.3958483,319792972.80485225,61.14965430135272,46.910875078928626,2090-05-01
ETH,157450001,1240279006.4088182,320181084.87705505,61.21190860212348,46.96780777753061,2090-06-01
ETH,157630001,1241614606.4225512,320592540.48600763,61.277824920586646,47.02816477194111,2090-07-01
ETH,157810001,1242950206.436284,321004524.8448672,61.3437412390498,47.08859932940941,2090-08-01
ETH,157980001,1244211606.449254,321394107.29951507,61.40599553982056,47.145747720453265,2090-09-01
ETH,158160001,1245547206.462987,321807121.7290937,61.47191185828371,47.20633338042516,2090-10-01
ETH,158340001,1246882806.4767199,322220666.9117732,61.53782817674688,47.26699689730616,2090-11-01
ETH,158510001,1248144206.4896898,322611725.31948304,61.60008247751764,47.324361797953415,2090-12-01
ETH,158690001,1249479806.5034227,323026304.4753599,61.66599879598079,47.38517698979797,2091-01-01
ETH,158870001,1250815406.5171556,323441416.39512396,61.73191511444396,47.44607033351665,2091-02-01
ETH,159030001,1252002606.5293627,323810852.5802709,61.79050739752232,47.50026344032278,2091-03-01
ETH,159210001,1253338206.5430956,324226972.7004984,61.85642371598548,47.561304678366916,2091-04-01
ETH,159380001,1254599606.5560656,324620466.0319351,61.91867801675623,47.619026761355535,2091-05-01
ETH,159560001,1255935206.5697985,325037626.5633924,61.9845943352194,47.68022061876714,2091-06-01
ETH,159730001,1257196606.5827684,325432103.73305744,62.04684863599016,47.73808702235112,2091-07-01
ETH,159910001,1258532206.5965014,325850307.2770475,62.11276495445331,47.79943388071894,2091-08-01
ETH,160090001,1259867806.6102343,326269048.24252146,62.17868127291647,47.860859574190215,2091-09-01
ETH,160260001,1261129206.6232042,326665019.90912384,62.24093557368724,47.91894520760441,2091-10-01
ETH,160440001,1262464806.6369371,327084807.8386409,62.30685189215039,47.98052448168444,2091-11-01
